Path, MIP, Institute, Model, Experiment, Ensemble, Table, Variable, Allocation (TB), Current Usage (TB), Percent used
/badc/cmip6/data/CMIP6/AerChemMIP/NIWA/UKESM1-0-LL/piClim-HC, AerChemMIP, NIWA, UKESM1-0-LL, piClim-HC, , , , 0.41, 0.28, 68.29
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/abrupt-4xCO2/r1i1p1f3/SIday, CMIP, MOHC, HadGEM3-GC31-MM, abrupt-4xCO2, r1i1p1f3, SIday, , 0.03, 0.0, 0.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/abrupt-4xCO2/r1i1p1f3/day, CMIP, MOHC, HadGEM3-GC31-MM, abrupt-4xCO2, r1i1p1f3, day, , 2.07, 1.15, 55.56
/badc/cmip6/data/CMIP6/AerChemMIP/NIWA/UKESM1-0-LL/histSST-1950HC, AerChemMIP, NIWA, UKESM1-0-LL, histSST-1950HC, , , , 0.93, 0.25, 26.88
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/abrupt-4xCO2/r1i1p1f3/AERmon, CMIP, MOHC, HadGEM3-GC31-MM, abrupt-4xCO2, r1i1p1f3, AERmon, , 3.26, 0.01, 0.31
/badc/cmip6/data/CMIP6/AerChemMIP/NIWA/UKESM1-0-LL/histSST-piN2O, AerChemMIP, NIWA, UKESM1-0-LL, histSST-piN2O, , , , 2.37, 0.62, 26.16
/badc/cmip6/data/CMIP6/LUMIP/MOHC/UKESM1-0-LL/deforest-globe, LUMIP, MOHC, UKESM1-0-LL, deforest-globe, , , , 0.47, 0.19, 40.43
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/abrupt-4xCO2/r1i1p1f3/Oday, CMIP, MOHC, HadGEM3-GC31-MM, abrupt-4xCO2, r1i1p1f3, Oday, , 0.26, 0.26, 100.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/piControl/r1i1p1f1/Omon/volcello, CMIP, MOHC, HadGEM3-GC31-MM, piControl, r1i1p1f1, Omon, volcello, 1.46, 0.52, 35.62
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/abrupt-4xCO2/r1i1p1f3/Omon, CMIP, MOHC, HadGEM3-GC31-MM, abrupt-4xCO2, r1i1p1f3, Omon, , 3.02, 3.67, 121.52
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/abrupt-4xCO2/r1i1p1f3/CFmon, CMIP, MOHC, HadGEM3-GC31-MM, abrupt-4xCO2, r1i1p1f3, CFmon, , 2.32, 0.4, 17.24
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/abrupt-4xCO2/r1i1p1f3/EmonZ, CMIP, MOHC, HadGEM3-GC31-MM, abrupt-4xCO2, r1i1p1f3, EmonZ, , 0.02, 0.0, 0.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/abrupt-4xCO2/r1i1p1f3/CFday, CMIP, MOHC, HadGEM3-GC31-MM, abrupt-4xCO2, r1i1p1f3, CFday, , 2.07, 0.15, 7.25
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/abrupt-4xCO2/r1i1p1f3/Eday, CMIP, MOHC, HadGEM3-GC31-MM, abrupt-4xCO2, r1i1p1f3, Eday, , 2.07, 0.02, 0.97
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/abrupt-4xCO2/r1i1p1f3/EdayZ, CMIP, MOHC, HadGEM3-GC31-MM, abrupt-4xCO2, r1i1p1f3, EdayZ, , 0.93, 0.0, 0.0
/badc/cmip6/data/CMIP6/AerChemMIP/MOHC/UKESM1-0-LL/ssp370SST-lowAer, AerChemMIP, MOHC, UKESM1-0-LL, ssp370SST-lowAer, , , , 0.78, 0.73, 93.59
/badc/cmip6/data/CMIP6/CDRMIP/MOHC/UKESM1-0-LL/esm-ssp534-over, CDRMIP, MOHC, UKESM1-0-LL, esm-ssp534-over, , , , 0.89, 0.07, 7.87
/badc/cmip6/data/CMIP6/CFMIP/MOHC/HadGEM3-GC31-LL/piSST, CFMIP, MOHC, HadGEM3-GC31-LL, piSST, , , , 0.32, 0.06, 18.75
/badc/cmip6/data/CMIP6/CFMIP/MOHC/HadGEM3-GC31-LL/a4SST, CFMIP, MOHC, HadGEM3-GC31-LL, a4SST, , , , 0.32, 0.06, 18.75
/badc/cmip6/data/CMIP6/CFMIP/MOHC/HadGEM3-GC31-LL/a4SSTice, CFMIP, MOHC, HadGEM3-GC31-LL, a4SSTice, , , , 0.32, 0.06, 18.75
/badc/cmip6/data/CMIP6/CFMIP/MOHC/HadGEM3-GC31-LL/a4SSTice-4xCO2, CFMIP, MOHC, HadGEM3-GC31-LL, a4SSTice-4xCO2, , , , 0.32, 0.06, 18.75
/badc/cmip6/data/CMIP6/CFMIP/MOHC/HadGEM3-GC31-LL/piSST-4xCO2-rad, CFMIP, MOHC, HadGEM3-GC31-LL, piSST-4xCO2-rad, , , , 0.32, 0.06, 18.75
/badc/cmip6/data/CMIP6/CFMIP/MOHC/HadGEM3-GC31-LL/piSST-pxK, CFMIP, MOHC, HadGEM3-GC31-LL, piSST-pxK, , , , 0.21, 0.06, 28.57
/badc/cmip6/data/CMIP6/CFMIP/MOHC/HadGEM3-GC31-LL/amip-a4SST-4xCO2, CFMIP, MOHC, HadGEM3-GC31-LL, amip-a4SST-4xCO2, , , , 0.37, 0.08, 21.62
/badc/cmip6/data/CMIP6/CFMIP/MOHC/HadGEM3-GC31-LL/piSST-4xCO2, CFMIP, MOHC, HadGEM3-GC31-LL, piSST-4xCO2, , , , 0.32, 0.06, 18.75
/badc/cmip6/data/CMIP6/AerChemMIP/MOHC/UKESM1-0-LL/ssp370SST-lowCH4, AerChemMIP, MOHC, UKESM1-0-LL, ssp370SST-lowCH4, , , , 0.78, 0.73, 93.59
/badc/cmip6/data/CMIP6/AerChemMIP/MOHC/UKESM1-0-LL/ssp370SST-lowNTCF, AerChemMIP, MOHC, UKESM1-0-LL, ssp370SST-lowNTCF, , , , 0.78, 0.73, 93.59
/badc/cmip6/data/CMIP6/AerChemMIP/MOHC/UKESM1-0-LL/ssp370SST-lowBC, AerChemMIP, MOHC, UKESM1-0-LL, ssp370SST-lowBC, , , , 0.78, 0.57, 73.08
/badc/cmip6/data/CMIP6/AerChemMIP/NIWA/UKESM1-0-LL/piClim-N2O, AerChemMIP, NIWA, UKESM1-0-LL, piClim-N2O, , , , 0.41, 0.37, 90.24
/badc/cmip6/data/CMIP6/AerChemMIP/NIWA/UKESM1-0-LL/piClim-OC, AerChemMIP, NIWA, UKESM1-0-LL, piClim-OC, , , , 0.41, 0.28, 68.29
/badc/cmip6/data/CMIP6/AerChemMIP/NIWA/UKESM1-0-LL/piClim-SO2, AerChemMIP, NIWA, UKESM1-0-LL, piClim-SO2, , , , 0.41, 0.28, 68.29
/badc/cmip6/data/CMIP6/C4MIP/MOHC/UKESM1-0-LL/1pctCO2Ndep-bgc, C4MIP, MOHC, UKESM1-0-LL, 1pctCO2Ndep-bgc, , , , 1.51, 0.69, 45.7
/badc/cmip6/data/CMIP6/CDRMIP/MOHC/UKESM1-0-LL/1pctCO2-cdr, CDRMIP, MOHC, UKESM1-0-LL, 1pctCO2-cdr, , , , 0.75, 0.75, 100.0
/badc/cmip6/data/CMIP6/C4MIP/MOHC/UKESM1-0-LL/ssp534-over-bgc, C4MIP, MOHC, UKESM1-0-LL, ssp534-over-bgc, , , , 0.97, 0.31, 31.96
/badc/cmip6/data/CMIP6/DCPP/MOHC/HadGEM3-GC31-MM/dcppA-hindcast, DCPP, MOHC, HadGEM3-GC31-MM, dcppA-hindcast, , , , 36.32, 7.29, 20.07
/badc/cmip6/data/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-MM/ssp585, ScenarioMIP, MOHC, HadGEM3-GC31-MM, ssp585, , , , 22.67, 12.98, 57.26
/badc/cmip6/data/CMIP6/ScenarioMIP/MOHC/HadGEM3-GC31-MM/ssp126, ScenarioMIP, MOHC, HadGEM3-GC31-MM, ssp126, , , , 22.67, 4.33, 19.1
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r3i1p1f3/AERmon, CMIP, MOHC, HadGEM3-GC31-MM, historical, r3i1p1f3, AERmon, , 0.04, 0.01, 25.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r3i1p1f3/AERday, CMIP, MOHC, HadGEM3-GC31-MM, historical, r3i1p1f3, AERday, , 0.02, 0.01, 50.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r3i1p1f3/Amon, CMIP, MOHC, HadGEM3-GC31-MM, historical, r3i1p1f3, Amon, , 0.31, 0.18, 58.06
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r3i1p1f3/CFday, CMIP, MOHC, HadGEM3-GC31-MM, historical, r3i1p1f3, CFday, , 18.5, 0.15, 0.81
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r3i1p1f3/CFmon, CMIP, MOHC, HadGEM3-GC31-MM, historical, r3i1p1f3, CFmon, , 1.88, 0.76, 40.43
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r3i1p1f3/Eday, CMIP, MOHC, HadGEM3-GC31-MM, historical, r3i1p1f3, Eday, , 0.82, 0.82, 100.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r3i1p1f3/Emon, CMIP, MOHC, HadGEM3-GC31-MM, historical, r3i1p1f3, Emon, , 0.04, 0.01, 25.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r3i1p1f3/LImon, CMIP, MOHC, HadGEM3-GC31-MM, historical, r3i1p1f3, LImon, , 0.01, 0.0, 0.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r3i1p1f3/Lmon, CMIP, MOHC, HadGEM3-GC31-MM, historical, r3i1p1f3, Lmon, , 0.03, 0.0, 0.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r3i1p1f3/Omon, CMIP, MOHC, HadGEM3-GC31-MM, historical, r3i1p1f3, Omon, , 6.05, 4.08, 67.44
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r3i1p1f3/Oday, CMIP, MOHC, HadGEM3-GC31-MM, historical, r3i1p1f3, Oday, , 0.29, 0.29, 100.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r3i1p1f3/SIday, CMIP, MOHC, HadGEM3-GC31-MM, historical, r3i1p1f3, SIday, , 0.09, 0.0, 0.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r3i1p1f3/SImon, CMIP, MOHC, HadGEM3-GC31-MM, historical, r3i1p1f3, SImon, , 0.06, 0.06, 100.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r3i1p1f3/day, CMIP, MOHC, HadGEM3-GC31-MM, historical, r3i1p1f3, day, , 1.34, 1.26, 94.03
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r4i1p1f3/AERmon, CMIP, MOHC, HadGEM3-GC31-MM, historical, r4i1p1f3, AERmon, , 0.04, 0.01, 25.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r4i1p1f3/AERday, CMIP, MOHC, HadGEM3-GC31-MM, historical, r4i1p1f3, AERday, , 0.02, 0.01, 50.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r4i1p1f3/Amon, CMIP, MOHC, HadGEM3-GC31-MM, historical, r4i1p1f3, Amon, , 0.31, 0.17, 54.84
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r4i1p1f3/CFday, CMIP, MOHC, HadGEM3-GC31-MM, historical, r4i1p1f3, CFday, , 18.5, 0.15, 0.81
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r4i1p1f3/CFmon, CMIP, MOHC, HadGEM3-GC31-MM, historical, r4i1p1f3, CFmon, , 1.88, 0.76, 40.43
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r4i1p1f3/Eday, CMIP, MOHC, HadGEM3-GC31-MM, historical, r4i1p1f3, Eday, , 0.82, 0.82, 100.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r4i1p1f3/Emon, CMIP, MOHC, HadGEM3-GC31-MM, historical, r4i1p1f3, Emon, , 0.04, 0.01, 25.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r4i1p1f3/LImon, CMIP, MOHC, HadGEM3-GC31-MM, historical, r4i1p1f3, LImon, , 0.01, 0.0, 0.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r4i1p1f3/Lmon, CMIP, MOHC, HadGEM3-GC31-MM, historical, r4i1p1f3, Lmon, , 0.03, 0.0, 0.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r4i1p1f3/Omon, CMIP, MOHC, HadGEM3-GC31-MM, historical, r4i1p1f3, Omon, , 6.05, 4.07, 67.27
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r4i1p1f3/Oday, CMIP, MOHC, HadGEM3-GC31-MM, historical, r4i1p1f3, Oday, , 0.29, 0.29, 100.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r4i1p1f3/SIday, CMIP, MOHC, HadGEM3-GC31-MM, historical, r4i1p1f3, SIday, , 0.09, 0.0, 0.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r4i1p1f3/SImon, CMIP, MOHC, HadGEM3-GC31-MM, historical, r4i1p1f3, SImon, , 0.06, 0.06, 100.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r4i1p1f3/day, CMIP, MOHC, HadGEM3-GC31-MM, historical, r4i1p1f3, day, , 1.34, 1.26, 94.03
/badc/cmip6/data/CMIP6/AerChemMIP/MOHC/UKESM1-0-LL/ssp370pdSST, AerChemMIP, MOHC, UKESM1-0-LL, ssp370pdSST, , , , 1.62, 0.52, 32.1
/badc/cmip6/data/CMIP6/LUMIP/MOHC/UKESM1-0-LL/esm-ssp585-ssp126Lu, LUMIP, MOHC, UKESM1-0-LL, esm-ssp585-ssp126Lu, , , , 0.48, 0.2, 41.67
/badc/cmip6/data/CMIP6/AerChemMIP/MOHC/UKESM1-0-LL/ssp370SST-lowNTCFCH4, AerChemMIP, MOHC, UKESM1-0-LL, ssp370SST-lowNTCFCH4, , , , 1.62, 0.52, 32.1
/badc/cmip6/data/CMIP6/C4MIP/MOHC/UKESM1-0-LL/1pctCO2Ndep, C4MIP, MOHC, UKESM1-0-LL, 1pctCO2Ndep, , , , 1.51, 0.69, 45.7
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/piControl/r1i1p1f1/Omon/zfullo, CMIP, MOHC, HadGEM3-GC31-MM, piControl, r1i1p1f1, Omon, zfullo, 1.46, 0.45, 30.82
/badc/cmip6/data/CMIP6/AerChemMIP/MOHC/UKESM1-0-LL/ssp370-lowNTCFCH4, AerChemMIP, MOHC, UKESM1-0-LL, ssp370-lowNTCFCH4, , , , 0.97, 1.71, 176.29
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r1i1p1f3/3hr, CMIP, MOHC, HadGEM3-GC31-MM, historical, r1i1p1f3, 3hr, , 2.8, 2.54, 90.71
/badc/cmip6/data/CMIP6/AerChemMIP/NERC/UKESM1-0-LL/piClim-O3, AerChemMIP, NERC, UKESM1-0-LL, piClim-O3, , , , 0.41, 0.28, 68.29
/badc/cmip6/data/CMIP6/AerChemMIP/NERC/UKESM1-0-LL/piClim-VOC, AerChemMIP, NERC, UKESM1-0-LL, piClim-VOC, , , , 0.41, 0.28, 68.29
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r1i1p1f3/6hrPlevPt, CMIP, MOHC, HadGEM3-GC31-MM, historical, r1i1p1f3, 6hrPlevPt, , 16.63, 0.29, 1.74
/badc/cmip6/data/CMIP6/AerChemMIP/NERC/UKESM1-0-LL/ssp370SST-lowO3, AerChemMIP, NERC, UKESM1-0-LL, ssp370SST-lowO3, , , , 0.78, 0.57, 73.08
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r1i1p1f3/E1hr, CMIP, MOHC, HadGEM3-GC31-MM, historical, r1i1p1f3, E1hr, , 0.73, 0.8, 109.59
/badc/cmip6/data/CMIP6/AerChemMIP/NERC/UKESM1-0-LL/histSST-piCH4, AerChemMIP, NERC, UKESM1-0-LL, histSST-piCH4, , , , 2.37, 1.1, 46.41
/badc/cmip6/data/CMIP6/AerChemMIP/NERC/UKESM1-0-LL/piClim-NOx, AerChemMIP, NERC, UKESM1-0-LL, piClim-NOx, , , , 0.41, 0.28, 68.29
/badc/cmip6/data/CMIP6/AerChemMIP/NERC/UKESM1-0-LL/ssp370SST, AerChemMIP, NERC, UKESM1-0-LL, ssp370SST, , , , 0.78, 0.57, 73.08
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/piControl/r1i1p1f1/Omon/so, CMIP, MOHC, HadGEM3-GC31-MM, piControl, r1i1p1f1, Omon, so, 1.46, 0.6, 41.1
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/piControl/r1i1p1f1/Omon/masscello, CMIP, MOHC, HadGEM3-GC31-MM, piControl, r1i1p1f1, Omon, masscello, 1.46, 0.45, 30.82
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/piControl/r1i1p1f1/Omon/rsdo, CMIP, MOHC, HadGEM3-GC31-MM, piControl, r1i1p1f1, Omon, rsdo, 1.46, 0.64, 43.84
/badc/cmip6/data/CMIP6/LUMIP/MOHC/UKESM1-0-LL/land-cClim, LUMIP, MOHC, UKESM1-0-LL, land-cClim, , , , 0.93, 0.03, 3.23
/badc/cmip6/data/CMIP6/LUMIP/MOHC/UKESM1-0-LL/land-cCO2, LUMIP, MOHC, UKESM1-0-LL, land-cCO2, , , , 0.93, 0.03, 3.23
/badc/cmip6/data/CMIP6/LUMIP/MOHC/UKESM1-0-LL/land-hist, LUMIP, MOHC, UKESM1-0-LL, land-hist, , , , 0.86, 0.0, 0.0
/badc/cmip6/data/CMIP6/LUMIP/MOHC/UKESM1-0-LL/land-noLu, LUMIP, MOHC, UKESM1-0-LL, land-noLu, , , , 0.93, 0.03, 3.23
/badc/cmip6/data/CMIP6/LS3MIP/MOHC/UKESM1-0-LL/land-hist-cruNcep, LS3MIP, MOHC, UKESM1-0-LL, land-hist-cruNcep, , , , 2.25, 0.03, 1.33
/badc/cmip6/data/CMIP6/LUMIP/MOHC/HadGEM3-GC31-LL/land-hist, LUMIP, MOHC, HadGEM3-GC31-LL, land-hist, , , , 2.2, 0.0, 0.0
/badc/cmip6/data/CMIP6/LUMIP/MOHC/HadGEM3-GC31-LL/land-noLu, LUMIP, MOHC, HadGEM3-GC31-LL, land-noLu, , , , 2.29, 0.03, 1.31
/badc/cmip6/data/CMIP6/LS3MIP/MOHC/HadGEM3-GC31-LL/land-hist-cruNcep, LS3MIP, MOHC, HadGEM3-GC31-LL, land-hist-cruNcep, , , , 2.2, 0.03, 1.36
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/piControl/r1i1p1f1/CFday, CMIP, MOHC, HadGEM3-GC31-MM, piControl, r1i1p1f1, CFday, , 23.12, 0.69, 2.98
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/piControl/r1i1p1f1/Eday, CMIP, MOHC, HadGEM3-GC31-MM, piControl, r1i1p1f1, Eday, , 0.78, 1.84, 235.9
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/piControl/r1i1p1f1/EmonZ, CMIP, MOHC, HadGEM3-GC31-MM, piControl, r1i1p1f1, EmonZ, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/piControl/r1i1p1f1/SIday, CMIP, MOHC, HadGEM3-GC31-MM, piControl, r1i1p1f1, SIday, , 0.15, 0.01, 6.67
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/piControl/r1i1p1f1/day, CMIP, MOHC, HadGEM3-GC31-MM, piControl, r1i1p1f1, day, , 2.45, 3.33, 135.92
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/piControl/r1i1p1f1/Oday, CMIP, MOHC, HadGEM3-GC31-MM, piControl, r1i1p1f1, Oday, , 0.33, 0.87, 263.64
/badc/cmip6/data/CMIP6/CFMIP/MOHC/HadGEM3-GC31-LL/aqua-control, CFMIP, MOHC, HadGEM3-GC31-LL, aqua-control, , , , 0.15, 0.04, 26.67
/badc/cmip6/data/CMIP6/CFMIP/MOHC/HadGEM3-GC31-LL/aqua-p4K, CFMIP, MOHC, HadGEM3-GC31-LL, aqua-p4K, , , , 0.15, 0.04, 26.67
/badc/cmip6/data/CMIP6/CFMIP/MOHC/HadGEM3-GC31-LL/aqua-control-lwoff, CFMIP, MOHC, HadGEM3-GC31-LL, aqua-control-lwoff, , , , 0.13, 0.03, 23.08
/badc/cmip6/data/CMIP6/CFMIP/MOHC/HadGEM3-GC31-LL/aqua-4xCO2, CFMIP, MOHC, HadGEM3-GC31-LL, aqua-4xCO2, , , , 0.15, 0.04, 26.67
/badc/cmip6/data/CMIP6/CFMIP/MOHC/HadGEM3-GC31-LL/aqua-p4K-lwoff, CFMIP, MOHC, HadGEM3-GC31-LL, aqua-p4K-lwoff, , , , 0.13, 0.03, 23.08
/badc/cmip6/data/CMIP6/CFMIP/MOHC/HadGEM3-GC31-LL/amip-lwoff, CFMIP, MOHC, HadGEM3-GC31-LL, amip-lwoff, , , , 0.5, 0.14, 28.0
/badc/cmip6/data/CMIP6/CFMIP/MOHC/HadGEM3-GC31-LL/abrupt-0p5xCO2, CFMIP, MOHC, HadGEM3-GC31-LL, abrupt-0p5xCO2, , , , 2.07, 0.95, 45.89
/badc/cmip6/data/CMIP6/CFMIP/MOHC/HadGEM3-GC31-LL/abrupt-2xCO2, CFMIP, MOHC, HadGEM3-GC31-LL, abrupt-2xCO2, , , , 2.07, 0.31, 14.98
/badc/cmip6/data/CMIP6/CFMIP/MOHC/HadGEM3-GC31-LL/abrupt-solp4p, CFMIP, MOHC, HadGEM3-GC31-LL, abrupt-solp4p, , , , 2.07, 0.95, 45.89
/badc/cmip6/data/CMIP6/DCPP/MOHC/HadGEM3-GC31-MM/dcppC-hindcast-noPinatubo, DCPP, MOHC, HadGEM3-GC31-MM, dcppC-hindcast-noPinatubo, , , , 0.65, 0.04, 6.15
/badc/cmip6/data/CMIP6/PAMIP/MOHC/HadGEM3-GC31-MM/pa-pdSIC, PAMIP, MOHC, HadGEM3-GC31-MM, pa-pdSIC, , , , 0.93, 0.08, 8.6
/badc/cmip6/data/CMIP6/PAMIP/MOHC/HadGEM3-GC31-MM/pa-futArcSIC, PAMIP, MOHC, HadGEM3-GC31-MM, pa-futArcSIC, , , , 0.93, 0.08, 8.6
/badc/cmip6/data/CMIP6/DCPP/MOHC/HadGEM3-GC31-MM/dcppC-hindcast-noElChichon, DCPP, MOHC, HadGEM3-GC31-MM, dcppC-hindcast-noElChichon, , , , 0.65, 0.04, 6.15
/badc/cmip6/data/CMIP6/DCPP/MOHC/HadGEM3-GC31-MM/dcppC-hindcast-noAgung, DCPP, MOHC, HadGEM3-GC31-MM, dcppC-hindcast-noAgung, , , , 0.65, 0.04, 6.15
/badc/cmip6/data/CMIP6/DCPP/MOHC/HadGEM3-GC31-MM/dcppC-forecast-addPinatubo, DCPP, MOHC, HadGEM3-GC31-MM, dcppC-forecast-addPinatubo, , , , 6.59, 0.04, 0.61
/badc/cmip6/data/CMIP6/DCPP/MOHC/HadGEM3-GC31-MM/dcppC-forecast-addAgung, DCPP, MOHC, HadGEM3-GC31-MM, dcppC-forecast-addAgung, , , , 0.65, 0.04, 6.15
/badc/cmip6/data/CMIP6/DCPP/MOHC/HadGEM3-GC31-MM/dcppC-forecast-addElChichon, DCPP, MOHC, HadGEM3-GC31-MM, dcppC-forecast-addElChichon, , , , 0.65, 0.04, 6.15
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/abrupt-4xCO2/r1i1p1f3/3hr, CMIP, MOHC, HadGEM3-GC31-MM, abrupt-4xCO2, r1i1p1f3, 3hr, , 2.63, 2.29, 87.07
/badc/cmip6/data/CMIP6/PAMIP/MOHC/HadGEM3-GC31-MM/pdSST-futArcSIC, PAMIP, MOHC, HadGEM3-GC31-MM, pdSST-futArcSIC, , , , 0.93, 0.81, 87.1
/badc/cmip6/data/CMIP6/PAMIP/MOHC/HadGEM3-GC31-MM/pdSST-pdSIC, PAMIP, MOHC, HadGEM3-GC31-MM, pdSST-pdSIC, , , , 0.93, 0.07, 7.53
/badc/cmip6/data/CMIP6/PAMIP/MOHC/HadGEM3-GC31-MM/pdSST-piArcSIC, PAMIP, MOHC, HadGEM3-GC31-MM, pdSST-piArcSIC, , , , 0.93, 0.74, 79.57
/badc/cmip6/data/CMIP6/RFMIP/MOHC/HadGEM3-GC31-LL/piClim-histaer, RFMIP, MOHC, HadGEM3-GC31-LL, piClim-histaer, , , , 2.27, 0.2, 8.81
/badc/cmip6/data/CMIP6/RFMIP/MOHC/HadGEM3-GC31-LL/piClim-histall, RFMIP, MOHC, HadGEM3-GC31-LL, piClim-histall, , , , 2.27, 0.61, 26.87
/badc/cmip6/data/CMIP6/RFMIP/MOHC/HadGEM3-GC31-LL/piClim-histghg, RFMIP, MOHC, HadGEM3-GC31-LL, piClim-histghg, , , , 2.27, 0.61, 26.87
/badc/cmip6/data/CMIP6/RFMIP/MOHC/HadGEM3-GC31-LL/piClim-histnat, RFMIP, MOHC, HadGEM3-GC31-LL, piClim-histnat, , , , 2.27, 0.6, 26.43
/badc/cmip6/data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/historical/r1i1p1f3/6hrPlev, CMIP, MOHC, HadGEM3-GC31-MM, historical, r1i1p1f3, 6hrPlev, , 1.05, 0.5, 47.62
/badc/cmip6/data/CMIP6/DCPP/MOHC/HadGEM3-GC31-MM/dcppC-amv-pos, DCPP, MOHC, HadGEM3-GC31-MM, dcppC-amv-pos, , , , 2.66, 0.11, 4.14
/badc/cmip6/data/CMIP6/DCPP/MOHC/HadGEM3-GC31-MM/dcppC-atl-control, DCPP, MOHC, HadGEM3-GC31-MM, dcppC-atl-control, , , , 2.66, 0.0, 0.0
